mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gb__learning_rate,param_gb__n_estimators,param_rf__max_depth,param_rf__n_estimators,param_voting,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model
1.5171377182006835,0.02671135406996923,0.04312739372253418,0.005824231698750512,0.01,50,,100,hard,"[2, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 100, 'voting': 'hard', 'weights': [2, 1]}",0.943683409436834,0.9398324447829398,0.9474485910129474,0.9428789032749428,0.9474485910129474,0.9442583879041223,0.0029043877958373652,142,Ensemble
1.4998879432678223,0.03133908773182584,0.04437708854675293,0.005764824060633195,0.01,50,,100,hard,"[1, 2]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 100, 'voting': 'hard', 'weights': [1, 2]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
1.514220952987671,0.03656072196709125,0.04539799690246582,0.004466203774827169,0.01,50,,100,hard,"[3, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 100, 'voting': 'hard', 'weights': [3, 1]}",0.943683409436834,0.9398324447829398,0.9474485910129474,0.9428789032749428,0.9474485910129474,0.9442583879041223,0.0029043877958373652,142,Ensemble
1.5362908840179443,0.022744903875697966,0.04669451713562012,0.001266689787562726,0.01,50,,100,hard,"[1, 3]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 100, 'voting': 'hard', 'weights': [1, 3]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
1.5025434494018555,0.0521294858063966,0.036165285110473636,0.003300887280005875,0.01,50,,100,soft,"[1, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 100, 'voting': 'soft', 'weights': [1, 1]}",0.9269406392694064,0.9268849961919269,0.9261233815689262,0.9253617669459253,0.9268849961919269,0.9264391560336224,0.0006179827001024025,716,Ensemble
1.5080651760101318,0.032683840272284236,0.03412127494812012,0.0054417770753230005,0.01,50,,100,soft,"[2, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 100, 'voting': 'soft', 'weights': [2, 1]}",0.9353120243531202,0.9345011424219345,0.9314546839299315,0.9367859862909368,0.9360243716679361,0.9348156417327719,0.0018430750722000983,577,Ensemble
1.551213836669922,0.020258338185808855,0.038839197158813475,0.0012598572173899512,0.01,50,,100,soft,"[1, 2]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 100, 'voting': 'soft', 'weights': [1, 2]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
1.5072002410888672,0.041627385339394904,0.03381361961364746,0.0013995592234432063,0.01,50,,100,soft,"[3, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 100, 'voting': 'soft', 'weights': [3, 1]}",0.9398782343987824,0.9383092155369384,0.9367859862909368,0.9383092155369384,0.9413556740289414,0.9389276651585075,0.0015588814705486337,394,Ensemble
1.5369276046752929,0.037575189517170086,0.034577798843383786,0.0031537655200298844,0.01,50,,100,soft,"[1, 3]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 100, 'voting': 'soft', 'weights': [1, 3]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
2.3434651374816893,0.0637727255516606,0.06801109313964844,0.011647982134052109,0.01,50,,200,hard,"[1, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 200, 'voting': 'hard', 'weights': [1, 1]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
2.2735121726989744,0.07018613951360297,0.06962432861328124,0.011964981554720373,0.01,50,,200,hard,"[2, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 200, 'voting': 'hard', 'weights': [2, 1]}",0.9429223744292238,0.9405940594059405,0.9474485910129474,0.945925361766946,0.9474485910129474,0.9448677955256011,0.0027014418636190523,81,Ensemble
2.2232261180877684,0.0821895036080884,0.06644263267517089,0.008602290767564741,0.01,50,,200,hard,"[1, 2]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 200, 'voting': 'hard', 'weights': [1, 2]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
2.3042498588562013,0.07532060103525608,0.07172956466674804,0.003234059638416068,0.01,50,,200,hard,"[3, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 200, 'voting': 'hard', 'weights': [3, 1]}",0.9429223744292238,0.9405940594059405,0.9474485910129474,0.945925361766946,0.9474485910129474,0.9448677955256011,0.0027014418636190523,81,Ensemble
2.357103729248047,0.09541816750946477,0.07612314224243164,0.00743559730381222,0.01,50,,200,hard,"[1, 3]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 200, 'voting': 'hard', 'weights': [1, 3]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
2.340751361846924,0.07237928206558758,0.058206939697265626,0.003135417922252975,0.01,50,,200,soft,"[1, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 200, 'voting': 'soft', 'weights': [1, 1]}",0.9269406392694064,0.9276466108149276,0.9253617669459253,0.9253617669459253,0.9268849961919269,0.9264391560336221,0.0009197543611208032,717,Ensemble
2.26996054649353,0.18552162475404566,0.05589900016784668,0.009674556887430468,0.01,50,,200,soft,"[2, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 200, 'voting': 'soft', 'weights': [2, 1]}",0.9360730593607306,0.9329779131759329,0.9314546839299315,0.9345011424219345,0.9360243716679361,0.9342062341112932,0.001786473191474962,593,Ensemble
2.358136224746704,0.05565072228866179,0.061493873596191406,0.0040396174584455095,0.01,50,,200,soft,"[1, 2]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 200, 'voting': 'soft', 'weights': [1, 2]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
2.292142868041992,0.15482216890338385,0.05591568946838379,0.005966403372551251,0.01,50,,200,soft,"[3, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 200, 'voting': 'soft', 'weights': [3, 1]}",0.9406392694063926,0.9375476009139375,0.9375476009139375,0.9405940594059405,0.9390708301599391,0.9390798721600294,0.0013726088218141978,389,Ensemble
2.3313442707061767,0.0776365671506862,0.05546317100524902,0.007199558079768569,0.01,50,,200,soft,"[1, 3]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': None, 'rf__n_estimators': 200, 'voting': 'soft', 'weights': [1, 3]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
